season,season_type,player_id,player_name,position,recent_team,carries,carries_per_game,receptions,receptions_per_game,targets,rushing_yards,rushing_tds
2021,REG,00-0034838,R.Freeman,RB,CAR,21,3.5,3,0.5,6,77.0,0
2021,REG,00-0035273,Q.Ollison,RB,ATL,21,3.5,4,0.7,6,105.0,1
2021,REG,00-0032975,J.Williams,RB,WAS,17,3.4,4,0.8,6,79.0,1
2021,REG,00-0031062,J.White,RB,NE,10,3.3,12,4.0,14,38.0,1
2021,REG,00-0034367,N.Hines,RB,IND,56,3.3,40,2.4,57,276.0,2
2021,REG,00-0033955,J.McNichols,RB,TEN,41,3.2,28,2.2,38,156.0,0
2021,POST,00-0035715,D.Gore,RB,KC,3,3.0,0,0.0,0,3.0,0
2021,REG,00-0035448,D.Crockett,RB,DEN,3,3.0,0,0.0,0,7.0,0
2021,REG,00-0036069,S.Phillips,RB,HOU,6,3.0,2,1.0,3,13.0,0
2021,REG,00-0036425,D.Dallas,RB,SEA,33,3.0,21,1.9,23,138.0,2
2021,REG,00-0035217,B.Snell,RB,PIT,36,2.8,2,0.2,4,98.0,0
2021,REG,00-0029239,B.Bolden,RB,NE,44,2.8,41,2.6,49,226.0,1
2021,REG,00-0030496,L.Bell,RB,TB,8,2.7,4,1.3,4,18.0,0
2021,REG,00-0032782,W.Smallwood,RB,WAS,5,2.5,4,2.0,5,25.0,0
2021,REG,00-0034331,J.Samuels,RB,HOU,5,2.5,3,1.5,4,9.0,0
2021,REG,00-0036669,K.Hill,RB,GB,10,2.5,1,0.2,2,24.0,0
2021,REG,00-0034614,G.Igwebuike,RB,DET,18,2.2,7,0.9,10,118.0,1
2021,REG,00-0032813,E.Penny,RB,NYG,24,2.2,9,0.8,13,99.0,1
2021,REG,00-0036842,K.Nwangwu,RB,MIN,13,2.2,4,0.7,5,61.0,0
2021,POST,00-0035217,B.Snell,RB,PIT,2,2.0,2,2.0,2,15.0,0
2021,POST,00-0036860,J.Funk,RB,LA,2,2.0,0,0.0,0,5.0,0
2021,REG,00-0031687,R.Mostert,RB,SF,2,2.0,0,0.0,0,20.0,0
2021,REG,00-0034164,T.Cannon,RB,BAL,2,2.0,0,0.0,0,5.0,0
2021,REG,00-0034208,M.Boone,RB,DEN,4,2.0,2,1.0,2,35.0,0
2021,REG,00-0034808,J.Kelly,RB,CLE,2,2.0,0,0.0,0,13.0,0
2021,REG,00-0035760,J.Patrick,RB,SF,2,2.0,0,0.0,0,12.0,0
2021,REG,00-0036297,D.Evans,RB,TEN,2,2.0,2,2.0,2,7.0,0
2021,REG,00-0036698,M.Sargent,RB,LA,2,2.0,0,0.0,0,5.0,0
2021,REG,00-0036768,J.Hardy,RB,DAL,4,2.0,0,0.0,0,29.0,1
2021,REG,00-0036857,C.Evans,RB,CIN,17,1.9,15,1.7,17,77.0,0
2021,REG,00-0035594,T.Homer,RB,SEA,21,1.8,16,1.3,20,177.0,1
2021,REG,00-0031376,J.McKinnon,RB,KC,12,1.7,13,1.9,20,62.0,0
2021,REG,00-0035806,J.Hasty,RB,SF,16,1.6,23,2.3,29,68.0,1
2021,REG,00-0034799,K.Ballage,RB,PIT,12,1.5,2,0.2,7,36.0,0
2021,REG,00-0035924,J.Ward,RB,ARI,9,1.5,3,0.5,4,33.0,0
2021,REG,00-0036336,A.McFarland,RB,PIT,3,1.5,1,0.5,1,3.0,0
2021,REG,00-0032104,A.Abdullah,RB,MIN,7,1.4,3,0.6,4,30.0,0
2021,REG,00-0032450,D.Washington,RB,NO,4,1.3,2,0.7,2,16.0,0
2021,REG,00-0033025,J.Richard,RB,LV,9,1.1,12,1.5,14,40.0,0
2021,POST,00-0034301,D.Williams,RB,KC,1,1.0,0,0.0,0,4.0,0
2021,POST,00-0034414,B.Scott,RB,PHI,1,1.0,1,1.0,1,34.0,1
2021,POST,00-0036251,Z.Moss,RB,BUF,1,1.0,0,0.0,0,0.0,0
2021,POST,00-0036919,K.Gainwell,RB,PHI,1,1.0,5,5.0,5,6.0,0
2021,REG,00-0033296,A.Armah,RB,NO,5,1.0,1,0.2,1,21.0,0
2021,REG,00-0034164,T.Cannon,RB,SF,1,1.0,0,0.0,0,-1.0,0
2021,REG,00-0034378,I.Smith,RB,DAL,1,1.0,0,0.0,0,4.0,1
2021,REG,00-0034578,R.Bonnafon,RB,CAR,1,1.0,2,2.0,2,4.0,0
2021,REG,00-0035184,D.Ozigbo,RB,NO,1,1.0,1,1.0,1,-3.0,0
2021,REG,00-0035835,N.Cottrell,RB,JAX,1,1.0,0,0.0,0,3.0,0
2021,REG,00-0036523,T.Ragas,RB,LV,1,1.0,2,2.0,2,9.0,0
2021,REG,00-0036582,N.McCrary,RB,BAL,1,1.0,0,0.0,0,-1.0,0
2021,REG,00-0036698,M.Sargent,RB,JAX,1,1.0,0,0.0,1,2.0,0
2021,REG,00-0036698,M.Sargent,RB,TEN,2,1.0,0,0.0,0,4.0,0
2021,REG,00-0036860,J.Funk,RB,LA,2,1.0,0,0.0,0,5.0,0
2021,REG,00-0030456,G.Bernard,RB,TB,8,0.8,23,2.3,29,58.0,0
2021,POST,00-0033526,S.Perine,RB,CIN,3,0.8,4,1.0,7,2.0,0
2021,POST,00-0036857,C.Evans,RB,CIN,2,0.7,1,0.3,2,13.0,0
2021,REG,00-0036654,D.Felton,RB,CLE,7,0.6,18,1.6,21,24.0,0
2021,REG,00-0034597,R.Nall,RB,CHI,1,0.5,1,0.5,1,4.0,0
2021,REG,00-0036569,G.Brightwell,RB,NYG,1,0.5,1,0.5,1,4.0,0
2021,REG,00-0035342,P.Laird,RB,MIA,1,0.3,3,1.0,3,4.0,0
2021,POST,00-0029239,B.Bolden,RB,NE,0,0.0,4,4.0,6,0.0,0
2021,POST,00-0032780,J.Howard,RB,PHI,0,0.0,1,1.0,1,0.0,0
2021,POST,00-0033025,J.Richard,RB,LV,0,0.0,1,1.0,2,0.0,0
2021,POST,00-0034253,D.Hilliard,RB,TEN,0,0.0,3,3.0,3,0.0,0
2021,POST,00-0035806,J.Hasty,RB,SF,0,0.0,1,1.0,3,0.0,0
2021,REG,00-0035898,D.Bradwell,RB,LAC,0,0.0,0,0.0,1,0.0,0
2021,REG,00-0035957,R.Smith,RB,CAR,0,0.0,5,5.0,5,0.0,0
2020,REG,00-0032764,D.Henry,RB,TEN,378,23.6,19,1.2,31,2027.0,17
2020,POST,00-0036414,C.Akers,RB,LA,46,23.0,3,1.5,3,221.0,2
2020,REG,00-0033893,D.Cook,RB,MIN,312,22.3,44,3.1,54,1557.0,16
2020,POST,00-0036223,J.Taylor,RB,IND,21,21.0,2,2.0,4,78.0,1
2020,POST,00-0033906,A.Kamara,RB,NO,41,20.5,5,2.5,8,184.0,1
2020,REG,00-0033897,J.Mixon,RB,CIN,119,19.8,21,3.5,26,428.0,3
2020,REG,00-0033280,C.McCaffrey,RB,CAR,59,19.7,17,5.7,19,225.0,5
2020,REG,00-0035700,J.Jacobs,RB,LV,273,18.2,33,2.2,45,1065.0,12
2020,POST,00-0032764,D.Henry,RB,TEN,18,18.0,3,3.0,3,40.0,0
2020,REG,00-0035831,J.Robinson,RB,JAX,240,17.1,49,3.5,60,1070.0,7
2020,REG,00-0035685,D.Montgomery,RB,CHI,247,16.5,54,3.6,68,1070.0,8
2020,REG,00-0033045,E.Elliott,RB,DAL,244,16.3,52,3.5,71,979.0,6
2020,POST,00-0033594,C.Carson,RB,SEA,16,16.0,1,1.0,2,77.0,0
2020,POST,00-0033856,L.Fournette,RB,TB,64,16.0,18,4.5,21,300.0,3
2020,REG,00-0033118,K.Drake,RB,ARI,239,15.9,25,1.7,31,955.0,10
2020,REG,00-0034791,N.Chubb,RB,CLE,190,15.8,16,1.3,18,1067.0,12
2020,POST,00-0034791,N.Chubb,RB,CLE,31,15.5,6,3.0,9,145.0,0
2020,REG,00-0036223,J.Taylor,RB,IND,232,15.5,36,2.4,39,1169.0,11
2020,REG,00-0033293,A.Jones,RB,GB,201,14.4,47,3.4,63,1104.0,9
2020,REG,00-0032144,M.Gordon,RB,DEN,215,14.3,32,2.1,44,986.0,9
2020,REG,00-0035311,M.Gaskin,RB,MIA,142,14.2,41,4.1,47,584.0,3
2020,POST,00-0036328,A.Gibson,RB,WAS,14,14.0,2,2.0,3,31.0,0
2020,REG,00-0036360,C.Edwards-Helaire,RB,KC,181,13.9,36,2.8,54,803.0,4
2020,REG,00-0034816,R.Jones,RB,TB,192,13.7,28,2.0,42,978.0,7
2020,REG,00-0035657,D.Harris,RB,NE,137,13.7,5,0.5,7,691.0,2
2020,REG,00-0035243,M.Sanders,RB,PHI,164,13.7,28,2.3,52,867.0,6
2020,REG,00-0036414,C.Akers,RB,LA,145,13.2,11,1.0,14,625.0,2
2020,REG,00-0031687,R.Mostert,RB,SF,104,13.0,16,2.0,19,521.0,2
2020,REG,00-0032241,T.Gurley,RB,ATL,195,13.0,25,1.7,35,678.0,9
2020,REG,00-0033553,J.Conner,RB,PIT,169,13.0,35,2.7,43,721.0,6
2020,REG,00-0036020,S.Ahmed,RB,MIA,75,12.5,11,1.8,14,319.0,3
2020,REG,00-0023500,F.Gore,RB,NYJ,187,12.5,16,1.1,19,653.0,2
2020,REG,00-0033906,A.Kamara,RB,NO,187,12.5,83,5.5,107,932.0,16
2020,REG,00-0033923,K.Hunt,RB,CLE,198,12.4,38,2.4,51,841.0,6
2020,REG,00-0032187,D.Johnson,RB,HOU,147,12.2,33,2.8,46,691.0,6
2020,REG,00-0036328,A.Gibson,RB,WAS,170,12.1,36,2.6,44,795.0,11
2020,POST,00-0035685,D.Montgomery,RB,CHI,12,12.0,0,0.0,1,31.0,0
2020,REG,00-0036188,A.Williams,RB,BUF,12,12.0,1,1.0,1,63.0,2
2020,REG,00-0032063,M.Davis,RB,CAR,165,11.8,59,4.2,70,642.0,6
2020,REG,00-0033594,C.Carson,RB,SEA,141,11.8,37,3.1,46,681.0,5
2020,POST,00-0034816,R.Jones,RB,TB,35,11.7,0,0.0,2,139.0,0
2020,REG,00-0033699,A.Ekeler,RB,LAC,116,11.6,54,5.4,65,530.0,1
2020,REG,00-0034115,J.Wilson,RB,SF,126,11.5,13,1.2,28,600.0,7
2020,POST,00-0033553,J.Conner,RB,PIT,11,11.0,5,5.0,5,37.0,1
2020,REG,00-0034799,K.Ballage,RB,LAC,88,11.0,20,2.5,27,290.0,3
2020,REG,00-0031285,D.Freeman,RB,NYG,54,10.8,7,1.4,10,172.0,1
2020,REG,00-0034109,P.Lindsay,RB,DEN,118,10.7,7,0.6,14,502.0,1
2020,REG,00-0033950,W.Gallman,RB,NYG,147,10.5,21,1.5,27,682.0,6
2020,POST,00-0033293,A.Jones,RB,GB,20,10.0,5,2.5,8,126.0,1
2020,REG,00-0034845,S.Michel,RB,NE,79,9.9,7,0.9,9,449.0,1
2020,REG,00-0025394,A.Peterson,RB,DET,156,9.8,12,0.8,18,604.0,7
2020,REG,00-0035250,D.Singletary,RB,BUF,156,9.8,38,2.4,50,687.0,2
2020,REG,00-0030513,L.Murray,RB,NO,146,9.7,23,1.5,26,656.0,4
2020,POST,00-0033948,J.Williams,RB,GB,19,9.5,4,2.0,4,88.0,0
2020,POST,00-0036158,J.Dobbins,RB,BAL,19,9.5,4,2.0,6,85.0,1
2020,REG,00-0030496,L.Bell,RB,NYJ,19,9.5,3,1.5,3,74.0,0
2020,REG,00-0034844,S.Barkley,RB,NYG,19,9.5,6,3.0,9,34.0,0
2020,POST,00-0034301,D.Williams,RB,KC,28,9.3,7,2.3,12,135.0,1
2020,REG,00-0032940,D.Washington,RB,MIA,28,9.3,4,1.3,9,86.0,0
2020,REG,00-0035664,D.Henderson,RB,LA,138,9.2,16,1.1,24,624.0,5
2020,POST,00-0034184,G.Edwards,RB,BAL,18,9.0,0,0.0,0,80.0,0
2020,REG,00-0034184,G.Edwards,RB,BAL,144,9.0,9,0.6,13,723.0,6
2020,REG,00-0036158,J.Dobbins,RB,BAL,134,8.9,18,1.2,24,805.0,9
2020,REG,00-0036275,D.Swift,RB,DET,114,8.8,46,3.5,57,521.0,8
2020,REG,00-0036251,Z.Moss,RB,BUF,112,8.6,14,1.1,18,481.0,4
2020,REG,00-0036370,J.Kelley,RB,LAC,111,8.5,23,1.8,23,354.0,2
2020,REG,00-0033948,J.Williams,RB,GB,119,8.5,31,2.2,35,505.0,2
2020,REG,00-0031045,C.Hyde,RB,SEA,81,8.1,16,1.6,20,356.0,4
2020,REG,00-0033856,L.Fournette,RB,TB,97,8.1,36,3.0,47,367.0,6
2020,REG,00-0034449,B.Howell,RB,HOU,16,8.0,1,0.5,2,64.0,0
2020,REG,00-0030456,G.Bernard,RB,CIN,124,7.8,47,2.9,59,416.0,3
2020,POST,00-0036360,C.Edwards-Helaire,RB,KC,15,7.5,3,1.5,5,71.0,1
2020,REG,00-0035217,B.Snell,RB,PIT,111,7.4,10,0.7,14,368.0,4
2020,REG,00-0034972,A.Mattison,RB,MIN,96,7.4,13,1.0,15,434.0,2
2020,REG,00-0034440,J.Jackson,RB,LAC,59,7.4,19,2.4,24,270.0,0
2020,REG,00-0027966,M.Ingram,RB,BAL,72,7.2,6,0.6,8,299.0,2
2020,REG,00-0036269,L.Perine,RB,NYJ,64,7.1,11,1.2,15,232.0,2
2020,POST,00-0033923,K.Hunt,RB,CLE,14,7.0,2,1.0,2,80.0,3
2020,POST,00-0036251,Z.Moss,RB,BUF,7,7.0,4,4.0,4,21.0,0
2020,REG,00-0030496,L.Bell,RB,KC,63,7.0,13,1.4,17,254.0,2
2020,REG,00-0032257,D.Johnson,RB,HOU,77,7.0,28,2.5,35,235.0,1
2020,REG,00-0034400,J.Wilkins,RB,IND,84,7.0,12,1.0,16,308.0,1
2020,REG,00-0032741,P.Barber,RB,WAS,94,6.7,4,0.3,7,258.0,4
2020,REG,00-0030288,R.Burkhead,RB,NE,67,6.7,25,2.5,33,274.0,3
2020,REG,00-0035806,J.Hasty,RB,SF,39,6.5,7,1.2,8,148.0,1
2020,REG,00-0031806,M.Brown,RB,LA,101,6.3,23,1.4,33,419.0,5
2020,REG,00-0035261,T.Pollard,RB,DAL,101,6.3,28,1.8,40,435.0,4
2020,REG,00-0033567,B.Hill,RB,ATL,100,6.2,25,1.6,30,465.0,1
2020,REG,00-0032972,D.Booker,RB,LV,93,6.2,17,1.1,21,423.0,3
2020,REG,00-0029141,A.Morris,RB,NYG,55,6.1,3,0.3,4,238.0,1
2020,REG,00-0034681,C.Edmonds,RB,ARI,97,6.1,53,3.3,67,448.0,1
2020,POST,00-0034367,N.Hines,RB,IND,6,6.0,1,1.0,3,75.0,0
2020,REG,00-0032426,A.Collins,RB,SEA,18,6.0,1,0.3,2,77.0,2
2020,REG,00-0034432,B.Scarbrough,RB,SEA,6,6.0,0,0.0,0,31.0,0
2020,REG,00-0034578,R.Bonnafon,RB,CAR,12,6.0,2,1.0,2,69.0,0
2020,REG,00-0035537,T.Johnson,RB,NYJ,54,6.0,16,1.8,20,254.0,1
2020,REG,00-0033308,M.Breida,RB,MIA,59,5.9,9,0.9,10,254.0,0
2020,REG,00-0035957,R.Smith,RB,CAR,41,5.9,9,1.3,11,156.0,1
2020,REG,00-0031376,J.McKinnon,RB,SF,81,5.8,33,2.4,46,319.0,5
2020,REG,00-0033526,S.Perine,RB,CIN,63,5.7,11,1.0,12,301.0,3
2020,REG,00-0032780,J.Howard,RB,MIA,28,5.6,1,0.2,1,33.0,4
2020,REG,00-0034367,N.Hines,RB,IND,89,5.6,63,3.9,76,380.0,3
2020,REG,00-0035148,D.Thompson,RB,KC,27,5.4,7,1.4,11,97.0,1
2020,POST,00-0035250,D.Singletary,RB,BUF,16,5.3,8,2.7,9,63.0,0
2020,REG,00-0032602,J.McKissic,RB,WAS,85,5.3,80,5.0,110,365.0,1
2020,REG,00-0036265,A.Dillon,RB,GB,46,5.1,2,0.2,2,242.0,2
2020,POST,00-0036450,K.Vaughn,RB,TB,5,5.0,0,0.0,1,21.0,0
2020,REG,00-0034414,B.Scott,RB,PHI,80,5.0,25,1.6,36,374.0,1
2020,REG,00-0034457,J.Adams,RB,NYJ,29,4.8,6,1.0,8,157.0,2
2020,REG,00-0032058,T.Coleman,RB,SF,28,4.7,4,0.7,5,53.0,0
2020,REG,00-0033556,T.Cohen,RB,CHI,14,4.7,6,2.0,9,74.0,0
2020,REG,00-0036096,J.Taylor,RB,NE,23,4.6,1,0.2,2,110.0,0
2020,REG,00-0033854,D.Ogunbowale,RB,JAX,32,4.6,10,1.4,20,145.0,0
2020,POST,00-0031806,M.Brown,RB,LA,9,4.5,2,1.0,2,30.0,0
2020,POST,00-0036265,A.Dillon,RB,GB,9,4.5,1,0.5,1,44.0,0
2020,REG,00-0034253,D.Hilliard,RB,CLE,9,4.5,1,0.5,1,48.0,0
2020,REG,00-0034378,I.Smith,RB,ATL,63,4.5,17,1.2,26,268.0,1
2020,REG,00-0033925,D.Foreman,RB,TEN,22,4.4,1,0.2,1,95.0,0
2020,REG,00-0035291,T.Williams,RB,CIN,26,4.3,5,0.8,5,157.0,0
2020,REG,00-0036450,K.Vaughn,RB,TB,26,4.3,5,0.8,10,109.0,0
2020,REG,00-0030578,C.Patterson,RB,CHI,64,4.3,21,1.4,25,232.0,1
2020,REG,00-0036425,D.Dallas,RB,SEA,34,4.2,17,2.1,20,108.0,2
2020,REG,00-0035628,D.Johnson,RB,CLE,33,4.1,3,0.4,4,166.0,0
2020,POST,00-0030513,L.Murray,RB,NO,4,4.0,2,2.0,2,9.0,0
2020,POST,00-0031045,C.Hyde,RB,SEA,4,4.0,0,0.0,0,5.0,0
2020,REG,00-0032450,D.Washington,RB,NO,8,4.0,0,0.0,0,15.0,0
2020,REG,00-0033951,M.Mack,RB,IND,4,4.0,3,3.0,3,26.0,0
2020,REG,00-0033164,T.Pope,RB,LAC,15,3.8,8,2.0,10,76.0,0
2020,REG,00-0034349,K.Johnson,RB,DET,52,3.7,19,1.4,26,181.0,2
2020,REG,00-0034750,R.Penny,RB,SEA,11,3.7,0,0.0,0,34.0,0
2020,REG,00-0032780,J.Howard,RB,PHI,7,3.5,0,0.0,0,27.0,0
2020,REG,00-0036139,R.Dowdle,RB,DAL,7,3.5,0,0.0,0,24.0,0
2020,REG,00-0036297,D.Evans,RB,TEN,14,3.5,2,0.5,4,54.0,0
2020,REG,00-0032209,T.Yeldon,RB,BUF,10,3.3,1,0.3,4,70.0,0
2020,REG,00-0034838,R.Freeman,RB,DEN,35,3.2,12,1.1,13,170.0,0
2020,REG,00-0033955,J.McNichols,RB,TEN,47,3.1,12,0.8,17,204.0,1
2020,REG,00-0032940,D.Washington,RB,KC,3,3.0,1,1.0,1,5.0,0
2020,REG,00-0034301,D.Williams,RB,KC,39,3.0,18,1.4,26,169.0,1
2020,REG,00-0035551,T.Brooks-James,RB,ATL,3,3.0,0,0.0,0,4.0,0
2020,REG,00-0035860,T.Jones,RB,NO,3,3.0,0,0.0,0,13.0,0
2020,REG,00-0036336,A.McFarland,RB,PIT,33,3.0,6,0.5,9,113.0,0
2020,REG,00-0035594,T.Homer,RB,SEA,25,2.8,9,1.0,10,88.0,0
2020,REG,00-0033725,C.Clement,RB,PHI,21,2.6,5,0.6,6,75.0,1
2020,POST,00-0032209,T.Yeldon,RB,BUF,5,2.5,4,2.0,5,19.0,0
2020,REG,00-0031062,J.White,RB,NE,35,2.5,49,3.5,62,121.0,2
2020,REG,00-0034208,M.Boone,RB,MIN,11,2.2,2,0.4,2,59.0,1
2020,POST,00-0030496,L.Bell,RB,KC,2,2.0,0,0.0,3,6.0,0
2020,POST,00-0032602,J.McKissic,RB,WAS,2,2.0,2,2.0,3,5.0,1
2020,POST,00-0035217,B.Snell,RB,PIT,2,2.0,1,1.0,2,13.0,0
2020,REG,00-0031209,S.Perry,RB,TEN,2,2.0,0,0.0,0,9.0,0
2020,REG,00-0032393,C.Prosise,RB,HOU,10,2.0,5,1.0,5,19.0,0
2020,REG,00-0034164,T.Cannon,RB,CAR,10,2.0,3,0.6,3,33.0,0
2020,REG,00-0034975,J.Hill,RB,BAL,12,2.0,5,0.8,5,60.0,0
2020,REG,00-0034995,D.Williams,RB,GB,2,2.0,0,0.0,0,8.0,0
2020,REG,00-0035912,L.Bellamy,RB,DEN,4,2.0,1,0.5,1,11.0,0
2020,REG,00-0036069,S.Phillips,RB,HOU,2,2.0,1,1.0,1,9.0,0
2020,REG,00-0036208,A.Pierce,RB,CHI,6,2.0,0,0.0,0,34.0,1
2020,REG,00-0032404,T.Ervin,RB,GB,13,1.9,11,1.6,15,67.0,0
2020,REG,00-0033025,J.Richard,RB,LV,22,1.8,19,1.6,23,123.0,1
2020,REG,00-0028087,D.Lewis,RB,NYG,29,1.8,19,1.2,30,115.0,2
2020,REG,00-0036278,J.Huntley,RB,PHI,5,1.7,1,0.3,2,19.0,0
2020,REG,00-0030107,T.Riddick,RB,LV,6,1.5,5,1.2,6,14.0,0
2020,REG,00-0035342,P.Laird,RB,MIA,13,1.4,10,1.1,12,72.0,0
2020,REG,00-0032104,A.Abdullah,RB,MIN,8,1.3,8,1.3,9,42.0,0
2020,REG,00-0027029,L.McCoy,RB,TB,10,1.2,15,1.9,19,31.0,0
2020,REG,00-0030404,C.Thompson,RB,JAX,7,1.2,20,3.3,23,20.0,0
2020,REG,00-0034331,J.Samuels,RB,PIT,9,1.1,9,1.1,14,28.0,0
2020,POST,00-0030578,C.Patterson,RB,CHI,1,1.0,0,0.0,0,2.0,0
2020,POST,00-0032450,D.Washington,RB,NO,1,1.0,0,0.0,0,2.0,0
2020,POST,00-0033955,J.McNichols,RB,TEN,1,1.0,0,0.0,0,4.0,0
2020,POST,00-0034597,R.Nall,RB,CHI,1,1.0,0,0.0,0,0.0,0
2020,POST,00-0036297,D.Evans,RB,TEN,1,1.0,0,0.0,0,1.0,0
2020,REG,00-0032577,D.Foster,RB,ARI,2,1.0,1,0.5,1,2.0,0
2020,REG,00-0032813,E.Penny,RB,NYG,6,1.0,2,0.3,3,15.0,0
2020,REG,00-0032975,J.Williams,RB,DET,1,1.0,4,4.0,4,5.0,0
2020,REG,00-0034799,K.Ballage,RB,NYJ,3,1.0,9,3.0,10,13.0,0
2020,REG,00-0035187,A.Walter,RB,SF,1,1.0,1,1.0,1,3.0,0
2020,REG,00-0035273,Q.Ollison,RB,ATL,1,1.0,0,0.0,0,3.0,0
2020,REG,00-0035567,C.Reynolds,RB,JAX,1,1.0,1,1.0,1,4.0,0
2020,REG,00-0036000,A.Killins,RB,PHI,1,1.0,1,1.0,1,-12.0,0
2020,REG,00-0028074,A.Sherman,RB,KC,3,0.8,1,0.2,2,8.0,0
2020,REG,00-0033296,A.Armah,RB,CAR,6,0.5,5,0.4,9,9.0,0
2020,REG,00-0034597,R.Nall,RB,CHI,3,0.5,8,1.3,9,0.0,0
2020,REG,00-0036245,M.Perry,RB,MIA,3,0.4,9,1.1,13,5.0,0
2020,REG,00-0035184,D.Ozigbo,RB,JAX,1,0.2,9,2.2,9,1.0,0
2020,POST,00-0034975,J.Hill,RB,BAL,0,0.0,0,0.0,1,0.0,0
2020,REG,00-0028063,T.Jones,RB,BUF,0,0.0,0,0.0,2,0.0,0
2020,REG,00-0029615,L.Miller,RB,CHI,0,0.0,2,2.0,2,0.0,0
2020,REG,00-0030465,K.Barner,RB,TB,0,0.0,0,0.0,1,0.0,0
2020,REG,00-0035537,T.Johnson,RB,DET,0,0.0,0,0.0,1,0.0,0
2020,REG,00-0035924,J.Ward,RB,ARI,0,0.0,1,1.0,1,0.0,0
2019,POST,00-0032764,D.Henry,RB,TEN,83,27.7,5,1.7,5,446.0,2
2019,REG,00-0032764,D.Henry,RB,TEN,303,20.2,18,1.2,24,1540.0,16
2019,REG,00-0033045,E.Elliott,RB,DAL,301,18.8,54,3.4,71,1357.0,12
2019,REG,00-0034791,N.Chubb,RB,CLE,299,18.7,36,2.2,49,1513.0,8
2019,REG,00-0035700,J.Jacobs,RB,LV,242,18.6,20,1.5,27,1150.0,7
2019,REG,00-0033594,C.Carson,RB,SEA,278,18.5,37,2.5,47,1230.0,7
2019,POST,00-0033893,D.Cook,RB,MIN,37,18.5,9,4.5,13,112.0,2
2019,REG,00-0033280,C.McCaffrey,RB,CAR,287,17.9,116,7.2,142,1387.0,15
2019,REG,00-0033893,D.Cook,RB,MIN,250,17.9,53,3.8,63,1135.0,13
2019,POST,00-0031687,R.Mostert,RB,SF,53,17.7,3,1.0,3,336.0,5
2019,REG,00-0033856,L.Fournette,RB,JAX,265,17.7,76,5.1,100,1152.0,3
2019,REG,00-0033951,M.Mack,RB,IND,247,17.6,14,1.0,17,1091.0,8
